Species,PlantedStand,Block,Canopy,Understory,OriginStand,Sdlg#,TagColor,StatusDate1,Date,Height,Notes,StatusDate4,Date4,HeightDate4,Notes4,StatusDate5,Date5,HeightDate5,RtCrnHeightDate5,Notes5,Initial Height,comments,done,to do,UniqueID
ABAM,704,TO042,CompAbsent,CompPresent,1603,131,BL,D,5/10/12,,
TSHE,704,TO044,CompPresent,CompPresent,704,187,GR,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompAbsent,704,218,GR,D,5/10/12,,
TSHE,704,TO043,CompAbsent,CompAbsent,704,231,GR,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,704,247,GR,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,704,260,GR,D,5/10/12,,
TSHE,704,TO041,CompAbsent,CompAbsent,704,270,GR,D,5/10/12,,
TSHE,704,TO042,CompPresent,CompAbsent,704,273,GR,D,5/10/12,,
TSHE,704,TO043,CompAbsent,CompPresent,704,293,,D,5/10/12,,
TSHE,704,TO042,CompPresent,CompAbsent,704,323,GR,D,5/10/12,,
TSHE,704,TO042,CompPresent,CompAbsent,1197,176,WH,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompAbsent,1197,185,WH,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompAbsent,1197,249,WH,D,5/10/12,,
ABAM,1064,AV061,CompAbsent,CompPresent,704,101,PK,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompPresent,CompAbsent,1197,228,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompAbsent,CompAbsent,1197,272,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompPresent,CompPresent,1197,275,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV062,CompAbsent,CompPresent,1603,175,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV062,CompPresent,CompAbsent,1603,177,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompPresent,CompAbsent,1603,213,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompAbsent,CompAbsent,1603,247,BL,D,5/29/12,,Tag removed 7/31/12
TSHE,1197,AM165,CompPresent,CompPresent,704,49,GR,D,6/25/12,,Tag removed
TSHE,1197,AM165,CompAbsent,CompAbsent,704,112,GR,D,6/25/12,,Tag removed
TSHE,1197,AM162,CompPresent,CompAbsent,704,160,GR,D,6/26/12,,Tag removed
TSHE,1197,AM162,CompAbsent,CompPresent,704,189,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompAbsent,CompPresent,704,194,GR,D,6/25/12,,Tag Removed
TSHE,1197,AM162,CompAbsent,CompPresent,704,196,GR,D,6/25/12,,Tag removed
TSHE,1197,AM165,CompPresent,CompAbsent,704,384,GR,D,6/25/12,,Tag removed
TSHE,1197,AM165,CompPresent,CompAbsent,704,422,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompAbsent,CompPresent,1197,54,WH,D,6/25/12,,Tag Removed
TSHE,1197,AM165,CompPresent,CompAbsent,1197,303,WH,D,6/25/12,,Tag removed
TSHE,1460,AE101,CompPresent,CompPresent,704,125,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompPresent,704,149,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompPresent,704,221,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompPresent,CompPresent,704,234,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompAbsent,CompPresent,704,255,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompAbsent,CompPresent,704,283,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE101,CompPresent,CompPresent,704,318,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE102,CompPresent,CompAbsent,704,337,GR,D,7/11/12,,
TSHE,1460,AE101,CompAbsent,CompPresent,704,349,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE104,CompPresent,CompPresent,704,393,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompAbsent,CompPresent,704,446,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE101,CompPresent,CompPresent,704,478,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE102,CompAbsent,CompPresent,704,501,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompAbsent,CompPresent,704,526,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,704,530,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompPresent,CompPresent,704,560,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompPresent,CompPresent,1197,8,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompAbsent,CompPresent,1197,17,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompPresent,CompPresent,1197,27,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE101,CompAbsent,CompAbsent,1197,49,WH,D,7/24/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompPresent,1197,328,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompAbsent,CompPresent,1197,397,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompPresent,CompAbsent,1197,440,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompPresent,1197,505,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompPresent,CompAbsent,1197,510,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompAbsent,1197,515,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompAbsent,1197,524,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,1197,531,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompAbsent,1197,532,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompAbsent,CompPresent,1197,599,WH,D,7/11/12,,Tag Removed
ABAM,1603,PARA2,CompAbsent,CompPresent,704,151,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompPresent,704,279,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA4,CompAbsent,CompAbsent,1064,24,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA5,CompPresent,CompAbsent,1064,88,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompPresent,1064,234,YL,M,7/24/12,,
ABAM,1603,PARA5,CompAbsent,CompPresent,1197,103,GR,D,7/24/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompPresent,1197,165,GR,D,7/24/12,,Tag removed
ABAM,1603,PARA2,CompAbsent,CompAbsent,1603,99,BL,D,8/1/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompAbsent,1603,209,BL,D,8/1/12,,Tag removed
ABAM,1603,PARA4,CompPresent,CompAbsent,1603,265,BL,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompPresent,704,9,PK,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompPresent,704,40,PK,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompPresent,CompPresent,704,47,PK,D,8/1/12,,Tag removed
ABAM,1650,HIGH5,CompPresent,CompPresent,1064,288,YL,D,8/1/12,,Tag removed
ABAM,1650,HIGH2,CompAbsent,CompPresent,1197,3,GR,D,7/30/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompAbsent,1197,166,GR,D,8/1/12,,Tag removed
ABAM,1650,HIGH5,CompAbsent,CompAbsent,1603,273,BL,D,8/1/12,,Tag removed
ABAM,704,TO041,CompPresent,CompAbsent,1064,97,YL,D,5/10/12,,
ABAM,668,NISQ5,CompPresent,CompPresent,1197,397,GR,D,5/10/12,,Tag removed
ABAM,1603,PARA3,CompAbsent,CompAbsent,1603,119,BL,D,7/24/12,,
ABAM,1650,HIGH4,CompAbsent,CompPresent,1197,126,GR,D,8/1/12,,
ABAM,668,NISQ2,CompAbsent,CompAbsent,704,342,PK,D,5/10/12,,Tag removed
TSHE,704,TO043,CompAbsent,CompAbsent,704,382,GR,A,5/10/12,,
ABAM,704,TO044,CompPresent,CompPresent,1197,303,GR,D,5/10/12,,
TSHE,704,TO041,CompPresent,CompAbsent,1197,277,WH,D,5/10/12,,
ABAM,1603,PARA4,CompAbsent,CompPresent,704,276,PK,D,8/1/12,,
TSHE,704,TO045,CompPresent,CompPresent,704,517,GR,D,5/10/12,,
TSHE,704,TO044,CompAbsent,CompAbsent,1197,486,WH,D,5/10/12,,
ABAM,668,NISQ3,CompPresent,CompPresent,1603,345,BL,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompAbsent,CompPresent,1603,220,BL,D,5/10/12,,Tag removed
ABAM,1603,PARA2,CompPresent,CompPresent,1603,148,BL,D,D,,D
ABAM,704,TO042,CompPresent,CompPresent,1064,279,YL,D,5/10/12,,
ABAM,704,TO042,CompPresent,CompPresent,1197,213,GR,D,5/10/12,,
ABAM,1650,HIGH5,CompAbsent,CompAbsent,1064,101,YL,D,8/1/12,,
ABAM,1064,AV065,CompPresent,CompPresent,1197,360,GR,D,5/29/12,,Tag removed 7/31/12
TSHE,704,TO044,CompAbsent,CompAbsent,704,573,GR,A,5/10/12,,
ABAM,668,NISQ5,CompPresent,CompPresent,1197,393,GR,D,5/10/12,,Tag removed
ABAM,1064,AV065,CompAbsent,CompAbsent,1064,260,YL,A,5/29/12,,
ABAM,668,NISQ5,CompAbsent,CompPresent,1197,359,GR,D,5/10/12,,Tag removed
ABAM,704,TO041,CompPresent,CompPresent,704,43,PK,D,5/10/12,,
ABAM,704,TO045,CompAbsent,CompPresent,1197,203,MISSING,D,5/10/12,,Tree fell on seedlings
ABAM,704,TO041,CompAbsent,CompPresent,1197,278,GR,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,704,277,GR,D,5/10/12,,
TSHE,704,TO045,CompPresent,CompPresent,704,387,GR,D,5/10/12,,
TSHE,704,TO045,CompPresent,CompPresent,1197,53,WH,D,5/10/12,,
TSHE,704,TO044,CompPresent,CompPresent,1197,189,WH,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,1197,221,WH,D,5/10/12,,
ABAM,1064,AV064,CompAbsent,CompAbsent,1064,16,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompPresent,CompPresent,1064,124,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompPresent,CompPresent,1064,243,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompAbsent,CompAbsent,1197,76,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompPresent,CompAbsent,1197,92,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompAbsent,CompPresent,1197,373,GR,D,6/14/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
ABAM,1064,AV062,CompAbsent,CompPresent,1603,203,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompAbsent,CompPresent,1603,217,BL,D,6/14/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
TSHE,1197,AM162,CompPresent,CompPresent,704,90,GR,D,6/26/12,,Tag removed
TSHE,1197,AM165,CompAbsent,CompPresent,704,121,GR,D,7/25/12,,"UNDER SNOW 6/25/2012, Tag removed"
TSHE,1197,AM162,CompAbsent,CompPresent,704,334,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompPresent,CompPresent,704,425,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompPresent,CompPresent,1197,334,WH,D,6/25/12,,Tag removed
TSHE,1197,AM164,CompPresent,CompAbsent,1197,495,WH,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompPresent,CompAbsent,1197,533,WH,D,6/25/12,,Tag removed
TSHE,1460,AE101,CompAbsent,CompAbsent,704,81,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,704,236,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,704,304,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompAbsent,CompAbsent,704,519,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompAbsent,CompAbsent,704,567,GR,M,7/11/12,,
TSHE,1460,AE105,CompPresent,CompPresent,704,582,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompAbsent,CompAbsent,1197,24,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompAbsent,1197,380,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompPresent,CompAbsent,1197,497,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,1197,520,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE101,CompPresent,CompAbsent,1197,566,WH,D,7/24/12,,Tag Removed
ABAM,1603,PARA2,CompAbsent,CompPresent,704,65,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA1,CompAbsent,CompPresent,704,197,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompAbsent,CompPresent,1064,26,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompPresent,CompPresent,1064,82,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompPresent,1197,2,GR,D,8/1/12,,Tag removed
ABAM,1650,HIGH1,CompPresent,CompAbsent,704,212,no tag,D,8/1/12,,Missing tag
ABAM,1650,HIGH4,CompAbsent,CompAbsent,1064,48,YL,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompAbsent,1197,121,GR,D,8/1/12,,Tag removed
TSHE,704,TO045,CompPresent,CompPresent,1197,597,WH,A,5/10/12,,
ABAM,1603,PARA3,CompAbsent,CompAbsent,1064,130,YL,D,7/24/12,,Tag removed
TSHE,704,TO041,CompPresent,CompPresent,1197,172,WH,D,5/10/12,,
ABAM,1603,PARA4,CompAbsent,CompAbsent,1197,19,GR,D,8/1/12,,
ABAM,668,NISQ2,CompPresent,CompPresent,704,94,PK,D,5/10/12,,Tag removed
ABAM,1603,PARA5,CompPresent,CompPresent,1197,118,GR,A,8/1/12,,
ABAM,704,TO044,CompPresent,CompAbsent,1197,335,GR,D,5/10/12,,
ABAM,704,TO043,CompPresent,CompPresent,1603,306,BL,A,5/10/12,,
ABAM,704,TO043,CompPresent,CompAbsent,1064,207,YL,D,5/10/12,,
ABAM,668,NISQ2,CompPresent,CompPresent,1197,222,GR,D,5/10/12,,Tag removed
ABAM,668,NISQ4,CompAbsent,CompPresent,1064,152,YL,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompPresent,CompPresent,1603,400,BL,D,5/10/12,,Tag removed
ABAM,668,NISQ2,CompAbsent,CompAbsent,1603,380,BL,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompAbsent,CompPresent,1064,184,YL,D,5/10/12,,Missing tag
TSHE,1197,AM164,CompPresent,CompAbsent,1197,582,WH,D,6/25/12,,Tag removed
ABAM,668,NISQ3,CompAbsent,CompPresent,1197,210,,M,5/10/12,,Missing tag
ABAM,704,TO045,CompPresent,CompAbsent,704,211,PK,D,5/10/12,,
TSHE,704,TO041,CompPresent,CompPresent,704,249,GR,D,5/10/12,,
TSHE,704,TO045,CompAbsent,CompPresent,1197,151,,D,5/10/12,,
ABAM,1064,AV064,CompPresent,CompAbsent,704,135,PK,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompAbsent,CompPresent,704,371,PK,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompAbsent,CompPresent,1064,18,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompAbsent,CompAbsent,1064,283,YL,D,5/29/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
ABAM,1064,AV062,CompAbsent,CompPresent,1197,26,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompPresent,CompPresent,1197,28,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV062,CompAbsent,CompPresent,1197,50,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV062,CompAbsent,CompAbsent,1197,62,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompPresent,CompAbsent,1603,2,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompAbsent,CompPresent,1603,21,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompPresent,CompPresent,1603,189,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompPresent,CompAbsent,1603,198,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompAbsent,CompAbsent,1603,244,BL,D,5/29/12,,Tag removed 7/31/12
TSHE,1197,AM161,CompPresent,CompPresent,704,83,GR,D,6/25/12,,Tag removed
TSHE,1197,AM164,CompPresent,CompAbsent,704,128,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompAbsent,CompAbsent,704,191,GR,D,6/25/12,,Tag Removed
TSHE,1197,AM161,CompAbsent,CompPresent,704,193,GR,D,6/25/12,,Tag Removed
TSHE,1197,AM164,CompAbsent,CompPresent,704,436,GR,D,6/25/12,,Tag removed
TSHE,1197,AM165,CompAbsent,CompPresent,1197,149,WH,D,7/25/12,,"UNDER SNOW 6/25/2012, Tag removed"
TSHE,1460,AE104,CompAbsent,CompPresent,704,536,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompPresent,CompPresent,704,570,GR,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompAbsent,1197,183,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE105,CompAbsent,CompAbsent,1197,216,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE104,CompPresent,CompPresent,1197,301,WH,D,7/11/12,,Tag Removed
ABAM,1603,PARA4,CompAbsent,CompAbsent,704,217,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompAbsent,1064,114,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompPresent,1064,165,YL,D,7/24/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompPresent,1064,348,YL,D,8/1/12,,Tag removed
ABAM,1603,PARA5,CompPresent,CompAbsent,1197,25,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompAbsent,CompAbsent,1197,53,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompPresent,CompPresent,1197,75,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompAbsent,CompPresent,1197,151,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompPresent,1197,172,GR,D,7/24/12,,Tag removed
ABAM,1603,PARA4,CompAbsent,CompPresent,1603,137,BL,D,8/1/12,,Tag removed
ABAM,1650,HIGH5,CompPresent,CompPresent,704,46,PK,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompAbsent,704,174,PK,D,8/1/12,,Tag removed
ABAM,1650,HIGH1,CompAbsent,CompAbsent,1064,40,YL,D,8/1/12,,Tag removed
ABAM,1650,HIGH3,CompAbsent,CompPresent,1197,23,GR,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompPresent,CompAbsent,1197,170,GR,D,8/1/12,,Tag removed
ABAM,1650,HIGH5,CompAbsent,CompAbsent,1603,50,BL,D,8/1/12,,Tag removed
ABAM,704,TO042,CompPresent,CompPresent,704,320,PK,A,5/10/12,,
TSHE,704,TO043,CompPresent,CompAbsent,1197,199,WH,D,5/10/12,,
ABAM,704,TO044,CompPresent,CompAbsent,1064,47,YL,D,5/10/12,,
ABAM,704,TO041,CompAbsent,CompPresent,704,58,PK,D,5/10/12,,
ABAM,1603,PARA3,CompAbsent,CompAbsent,1603,117,BL,A,7/24/12,,
ABAM,668,NISQ5,CompAbsent,CompAbsent,1603,394,BL,D,5/10/12,,Tag removed
TSHE,704,TO044,CompAbsent,CompPresent,1197,287,WH,D,5/10/12,,
TSHE,1197,AM165,CompAbsent,CompAbsent,1197,451,WH,A,6/25/12,,
ABAM,1650,HIGH3,CompAbsent,CompPresent,704,177,PK,D,8/1/12,,
ABAM,668,NISQ4,CompPresent,CompPresent,704,18,PK,D,5/10/12,,Tag removed
TSHE,704,TO043,CompAbsent,CompAbsent,704,364,GR,D,5/10/12,,
ABAM,668,NISQ5,CompPresent,CompAbsent,1197,396,GR,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompPresent,CompPresent,1064,270,YL,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompPresent,CompPresent,1197,394,GR,D,5/10/12,,Tag removed
ABAM,1650,HIGH4,CompPresent,CompAbsent,1064,14,YL,D,8/1/12,,
ABAM,704,TO044,CompPresent,CompPresent,1064,186,YL,D,5/10/12,,
ABAM,704,TO045,CompPresent,CompAbsent,1197,246,GR,D,5/10/12,,
ABAM,704,TO044,CompPresent,CompPresent,1197,301,GR,D,5/10/12,,
ABAM,704,TO044,CompPresent,CompAbsent,1064,46,YL,D,5/10/12,,
ABAM,1064,AV063,CompAbsent,CompPresent,1064,251,YL,A,5/29/12,,
ABAM,668,NISQ5,CompPresent,CompAbsent,1064,172,YL,D,5/10/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompAbsent,1603,185,BL,A,7/24/12,,
ABAM,668,NISQ5,CompAbsent,CompAbsent,704,132,PK,D,5/10/12,,Tag removed
TSHE,1460,AE102,CompAbsent,CompAbsent,1197,190,WH,D,7/11/12,,
ABAM,1064,AV063,CompPresent,CompAbsent,704,103,PK,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompAbsent,CompAbsent,1064,250,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,668,NISQ3,CompPresent,CompPresent,1197,264,GR,D,5/10/12,,Tag removed
ABAM,668,NISQ5,CompAbsent,CompAbsent,1603,393,BL,D,5/10/12,,Missing tag
ABAM,704,TO042,CompAbsent,CompPresent,704,188,PK,D,5/10/12,,
TSHE,704,TO043,CompAbsent,CompPresent,704,230,GR,D,5/10/12,,
TSHE,704,TO041,CompAbsent,CompAbsent,704,246,GR,D,5/10/12,,
TSHE,704,TO045,CompPresent,CompAbsent,704,505,,D,5/10/12,,
TSHE,704,TO042,CompPresent,CompPresent,1197,180,WH,D,5/10/12,,
TSHE,704,TO042,CompPresent,CompAbsent,1197,215,WH,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,1197,263,WH,D,5/10/12,,
ABAM,1064,AV065,CompAbsent,CompAbsent,704,97,PK,D,5/29/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
ABAM,1064,AV061,CompPresent,CompAbsent,704,219,PK,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompPresent,CompPresent,1064,10,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV062,CompPresent,CompPresent,1064,62,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV061,CompPresent,CompPresent,1197,21,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompAbsent,CompPresent,1603,113,BL,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV065,CompAbsent,CompPresent,1603,159,BL,D,6/14/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
ABAM,1064,AV064,CompPresent,CompPresent,1603,162,BL,D,5/29/12,,Tag removed 7/31/12
TSHE,1197,AM161,CompAbsent,CompAbsent,704,268,GR,D,6/25/12,,Tag Removed
TSHE,1197,AM161,CompAbsent,CompPresent,1197,98,WH,D,6/25/12,,Tag Removed
TSHE,1197,AM165,CompAbsent,CompAbsent,1197,256,WH,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompPresent,CompPresent,1197,588,WH,D,6/25/12,,Tag removed
TSHE,1460,AE104,CompPresent,CompPresent,1197,209,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompPresent,1197,538,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE103,CompPresent,CompAbsent,1197,539,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompAbsent,CompPresent,1197,560,WH,D,7/11/12,,Tag Removed
ABAM,1603,PARA4,CompPresent,CompPresent,704,123,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA2,CompAbsent,CompPresent,704,246,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompAbsent,1064,258,YL,D,7/24/12,,Tag removed
ABAM,1603,PARA4,CompAbsent,CompPresent,1197,120,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompAbsent,1197,137,GR,D,7/24/12,,Tag removed
ABAM,1603,PARA1,CompPresent,CompPresent,1197,169,GR,D,8/1/12,,Tag removed
ABAM,1603,PARA3,CompPresent,CompPresent,1603,126,BL,D,7/24/12,,Tag removed
ABAM,1603,PARA4,CompAbsent,CompPresent,1603,142,BL,D,8/1/12,,Tag removed
ABAM,1650,HIGH3,CompAbsent,CompPresent,1064,58,YL,D,8/1/12,,Tag removed
ABAM,1650,HIGH5,CompAbsent,CompAbsent,1197,6,GR,D,8/1/12,,Tag removed
ABAM,1650,HIGH4,CompAbsent,CompAbsent,1197,78,GR,D,8/1/12,,Tag removed
TSHE,704,TO044,CompPresent,CompPresent,1197,90,WH,D,5/10/12,,
ABAM,1603,PARA2,CompPresent,CompAbsent,704,171,PK,D,8/1/12,,
ABAM,704,TO041,CompPresent,CompAbsent,704,208,PK,A,5/10/12,,
ABAM,1650,HIGH1,CompAbsent,CompAbsent,1603,183,BL,D,8/1/12,,
ABAM,704,TO041,CompPresent,CompPresent,704,15,,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompAbsent,1197,169,WH,A,5/10/12,,
ABAM,1064,AV062,CompPresent,CompPresent,1197,366,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,668,NISQ1,CompAbsent,CompPresent,1197,354,GR,D,5/10/12,,Tag removed
ABAM,704,TO045,CompPresent,CompPresent,1197,219,GR,D,5/10/12,,
ABAM,1064,AV063,CompPresent,CompAbsent,1064,34,YL,D,5/29/12,,Tag removed 7/31/12
ABAM,668,NISQ2,CompAbsent,CompPresent,1064,230,YL,D,5/10/12,,
ABAM,704,TO041,CompPresent,CompPresent,1197,270,GR,D,5/10/12,,
TSHE,704,TO041,CompAbsent,CompAbsent,704,96,MISSING,D,5/10/12,,
TSHE,704,TO042,CompAbsent,CompPresent,1197,187,WH,D,5/10/12,,
ABAM,1064,AV062,CompPresent,CompAbsent,1197,95,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV064,CompPresent,CompAbsent,1197,273,GR,D,5/29/12,,Tag removed 7/31/12
ABAM,1064,AV063,CompPresent,CompPresent,1197,388,GR,D,5/29/12,,Tag removed 7/31/12
TSHE,1197,AM162,CompAbsent,CompAbsent,704,181,GR,D,6/25/12,,Tag removed
TSHE,1197,AM161,CompPresent,CompPresent,1197,73,WH,D,6/25/12,,Tag removed
TSHE,1197,AM165,CompPresent,CompPresent,1197,138,WH,D,6/25/12,,Tag removed
TSHE,1460,AE101,CompAbsent,CompPresent,704,464,GR,D,7/24/12,,Tag Removed
TSHE,1460,AE103,CompAbsent,CompAbsent,1197,514,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE102,CompAbsent,CompPresent,1197,553,WH,D,7/11/12,,Tag Removed
TSHE,1460,AE101,CompAbsent,CompPresent,1197,585,WH,D,7/24/12,,Tag Removed
ABAM,1603,PARA1,CompPresent,CompPresent,704,122,PK,D,8/1/12,,Tag removed
ABAM,1603,PARA4,CompAbsent,CompPresent,1064,25,YL,D,8/1/12,,Tag removed
