Name,Stand,Block,Gap?,Plot,Date,Type,Treatment,VegHtMid,VegHtCor1,VegHtCor2,VegHtCor3,VegHtCor4,Total Shrub,Total Herb,ABAM,ABAMShrub,Abies,ABIGRA,ABIGRAShrub,ABILAS,ABILASShrub,ACECIR,ACECIRShrub,ACHTRI,ANEDEL,ARNICA,ASTER,ATHFIL,Bare,BERNER,BLESPI,CAREXL,CAREXnarrow,CAREXwide,CASPAR,CASSIO,CHIMEN,CHIUMB,CIRALP,CLASIB,CLIUNI,CORUNA,Dead Wood,DISHOO,Downed Log,EPILOB,ERIGER,ERYMON,Fungus,GALIUM,GAUOVA,GENCAL,GOOOBL,Grass,GYMDIS,HIERAC,Indian Pipes?,LACTUC,Lance Leaved?,Lichen,LIGGRA,LINBOR,LISCOR,LUPINU,LUPLAT,Luzula,Lycopod,MAIDEL,MAIRAC,MAISTE,MENFER,MENFERShrub,MITBRE,MITELL,OPLHOR,OPLHORShrub,OSMBER,ORTSEC,OXAORE,PEDBRA,PEDORN,PEDRAC,PHYEMP,POLBIS,POLYST,POLMUN,POLMUNShrub,POTENT,POTFLA,PSEMEN,RHOALB,RHOALBShrub,Rock,ROSGYM,RUBLAS,RUB'PAN',RUBPED,RUBSPE,Rush,SENTRI,SORSIT,Stem,STRAMP,STRROS,THUPLI,THUPLIShrub,TIATRI,TRACAR,TRIBOR,TRIOVA,TSHE,TSHEShrub,TSME,TSMEShrub,Unk Opp Lv,VACDEL,VACMEM,VACMEMShrub,VACMYR,VACOVA,VACOVAShrub,VACPAR,VAC'PAN',VAC'PAN'Shrub,VALSIT,VERVIR,VIOLA,VIOR,XANO,XANOShrub,XERTEN,Litter,Moss,Wood,Feces,Rush,Sand/Soil,Rock,Root,Bare
TO04G4,TO04,4,Y,A,,,,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N3,TO04,3,N,A,7/7/10,,,15,0,0,5,40,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,45,,,,,,,,,,,,,,,,,,,,,2,,,1,<1,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N4,TO04,4,N,A,,,,0,0,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N1,TO04,1,N,B,,,,4,0,16,2,0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,<1,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
NISQG2,NISQ,2,Y,C,11/17/09,,,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,C,7/7/10,,,90/110,90/120,90/140,2/140,60/100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,3,,,,25,,,,,,,,,,,1,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,C,7/7/10,,,60/115,5/110,5/105,2/100,90,,,,,,,,,,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,,,5,40,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,D,,,,40,0,0,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N2,TO04,2,N,D,7/7/10,,,0,0,2,3,3,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,1,,,,,,,,,,,,,,,<1,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,E,,,,32,2,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,2,,,,,,,,,,,,,,,,,,,,20,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N3,TO04,3,N,E,7/7/10,,,60,30,3,1,60,,,,,,<1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,30,,,,7,,,,,,,5,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,H,,,,3,8,0,0,1,,,,,,,,,,,,,,,,1,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,H,7/7/10,,,35,40,5,45,45,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,45,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N3,TO04,3,N,H,7/7/10,,,0,0,5,1,20,,,,,,<1,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N3,TO04,3,N,J,7/7/10,,,5,2,0,20,35,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,,,,<1,,8,,,,<1,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
TO04N1,TO04,1,N,A,,,,2,0,3,10,15,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,70,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,I,7/7/10,,,20,60,25,1,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,15,,,,,,,,,,,,,,,3,,,,,45,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,30,70,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,I,,,,15,12,20,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,,,30,70,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,I,7/7/10,,,2,30,25,35,1,,,,,,,,,,,,30,,,,,1,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,24,75,0,0,0,0,0,0,0
NISQG2,NISQ,2,Y,B,11/17/09,,,3,18,1,5,0,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,B,,,,23,24,24,3,9,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,B,,,,80,5,6,1,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,20,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04N3,TO04,3,N,B,7/7/10,,,40,0,1,15,50,,,,,,<1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,30,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04N4,TO04,4,N,B,,,,6,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,C,,,,100/3,160/7,130/5,120/0,0/50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04N3,TO04,3,N,C,7/7/10,,,5,2,2,3,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
NISQG2,NISQ,2,Y,D,11/17/09,,,10,5,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,E,7/2/10,,,2,4,0,0,0,,,,,,,,,,,,,1,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,J,7/7/10,,,15,2,2,4,5,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,J,,,,75/180,2/151,0/175,85/185,0/190,,,,,,,,,,15,40,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04N2,TO04,2,N,J,7/7/10,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,4,,,,<1,,,,,,,,,,,,,,,,<1,,,,,25,75,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,X,,,,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,D,7/7/10,,,90/135,75/130,50/145,90/110,90/110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,,20,80,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,F,7/2/10,,,5,2,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,<1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,20,80,0,0,0,0,0,0,0
TO04N3,TO04,3,N,G,7/7/10,,,3,3,15,0,0,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,<1,,,,,,,,,,,,,,,,,,,,,20,80,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,G,,,,2,45,8,47,4,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,15,85,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,F,7/7/10,,,5,2,0,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,10,90,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,G,7/7/10,,,1,0,0,5,0,,,,,,,,,,,,<1,,,,,,,2,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,10,90,0,0,0,0,0,0,0
TO04N3,TO04,3,N,I,7/7/10,,,30,15,2,50,10,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,25,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,A,7/7/10,,,2,30,0,5/105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5,95,0,0,0,0,0,0,0
PARAN2,PARA,2,N,G (formerly D),,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,<1,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,F,8/11/10,,,3,5/175,4/170,25/6,15,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,99,0,1,0,0,0,0,0,0
AM16N1,AM16,1,N,B,,,,0,13,25,0,1,0,8,<1 (1 sdlg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,7,,,<1,,,,,,,,,98,1,1,0,0,0,0,0,0
AM16N1,AM16,1,N,C,,,,2,0,2,0,0,0,4,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,1,,,2,,,<1,,,,,,,,,96,3,1,0,0,0,0,0,0
PARAN2,PARA,2,N,A,,,,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,5,1,0,0,0,0,0,0
AE10G3,AE10,3,Y,I,7/27/10,,,40,55,35,2,50,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,,,,,,,,,,15,,,7,,,,,,,,,10,,,94,5,1,0,0,0,0,0,0
PARAG3,PARA,3,Y,G (formerly E),,,,20,43,26,80,40,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,1,,,,16,,,,,,,,,,,,,,,89,10,1,0,0,0,0,0,0
AM16N3,AM16,3,N,A,,,,60,50,24,45,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,20,,,,,,,,,,,,79,20,1,0,0,0,0,0,0
AM16N1,AM16,1,N,E,,,,25,45,57,0,20,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,25,,,,,,,,,,,,75,24,1,0,0,0,0,0,0
PARAN4,PARA,4,N,G,8/11/10,,,5,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,98,0,2,0,0,0,0,0,0
NISQN1,NISQ,1,N,C,11/17/09,,,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,2,0,0,0,0,0,0
AE10N3,AE10,3,N,H,7/27/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,2,0,0,0,0,0,0
HIGHG1,HIGH,1,Y,X,,,,10,30,3,4,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,93,5,2,0,0,0,0,0,0
NISQN1,NISQ,1,N,Y,11/17/09,,,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,5,2,0,0,0,0,0,0
TO04G1,TO04,1,Y,Y,,,,3,2,50,60,15,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,85,13,2,0,0,0,0,0,0
AM16N2,AM16,2,N,J,,,,82,150,45,135,90,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,5,,,,,,,,15,,,,,,,,,,,,72,25,2,0,0,0,0,0,0
AM16G4,AM16,4,Y,J,7/22/10,,C,58,6,51,0,38,,,10,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,10,,2,,,,,,,,,,46,50,2,0,0,0,0,0,0
PARAG3,PARA,3,Y,C,,,,30,8,3,20,5,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,48,50,2,0,0,0,0,0,0
AM16N2,AM16,2,N,X,,,,45,90,20,20,90,3,31,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,25,,,,,,,,,,,,42,58,2,0,0,0,0,0,0
AV06G1,AV06,1,Y,E,,,,51,30,18,28,18,,,20,,,,,,,,,,,,,,,,,,,,,,,1,,,<1,2,,,,,,,,,,,,,,,,,,,,6,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,<1,,,,,,,,,6,,,,,,,,,,,,28,70,2,0,0,0,0,0,0
AM16G3,AM16,3,Y,J,,,,11,10,60,45,52,0,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,25,73,2,0,0,0,0,0,0
AV06G1,AV06,1,Y,D,,,,38,45,54,2,3,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,10,88,2,0,0,0,0,0,0
AV06G2,AV06,2,Y,D,,,,59,26,50,5,6,,,3 (2 sdlgs + 1 sapling beach),,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,12,,,1,,,,,,,,,10,88,2,0,0,0,0,0,0
PARAN2,PARA,2,N,E,,,,3,1,1,2,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,2,3,0,0,0,0,0,0
TO04N5,TO04,5,N,D,,,,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,85,12,3,0,0,0,0,0,0
PARAN1,PARA,1,N,G (formerly D),,,,2,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,96,0,4,0,0,0,0,0,0
AM16G4,AM16,4,Y,E,7/22/10,,X,9,6,2,17,0,,,<1,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,80,10,4,0,0,0,0,0,0
TO04G1,TO04,1,Y,E,,,,53,72,55,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,0,0,0
HIGHN3,HIGH,3,N,A,,,,38,63,2,53,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,,,,,,,95,0,5,0,0,0,0,0,0
HIGHN5,HIGH,5,N,A,8/12/10,,,0,0/300,0/300,0/210,10/300,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,15,,,,,,,,,,,,,,,95,0,5,0,0,0,0,0,0
NISQN3,NISQ,3,N,A,7/2/10,,,10,10,5,25,25,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,1,5,0,0,0,0,0,0
NISQN3,NISQ,3,N,B,7/2/10,,,5,5,5,5,5,,,,,,,,,,,,10,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5,5,0,0,0,0,0,0
AM16N4,AM16,4,N,C,7/22/10,,,0,0,0,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,90,5,5,0,0,0,0,0,0
TO04G3,TO04,3,Y,E,7/7/10,,,1,0,35,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,20,,,,5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,90,5,5,0,0,0,0,0,0
